,Company,Time,Financial Distress,CLASS,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83
1919,0.4180522565320665,0.5384615384615385,0.07315314631577949,0,0.01737124757825109,0.3960138562169352,0.6282065425814145,0.0642444700349335,0.35337179725789436,0.39530212547357607,0.02013590427423736,0.4096054261299435,0.5357843533565095,0.4718271033189988,0.49173763973222195,0.06402795544965786,0.37179475056185446,0.052247176097373206,2.878021363638936e-07,0.45880435217737175,8.568079096045198e-07,0.014019653669957033,8.761428571428571e-08,0.0027396487846362057,0.0653177681493006,8.356489385921047e-05,0.6613508382404993,0.5414004426342721,0.0505269783999151,0.671337836475451,0.968507594658279,0.10948010084217263,0.14496133012774096,0.4414101776507618,7.790858725761774e-08,3.0303206105289276e-06,0.8285344004174082,1.3250469885196374e-06,3.096862745098039e-06,0.4836043041525847,0.024612756264236903,1.2064836605878909e-06,3.093885883152127e-06,0.5012427553842854,0.019991877883459297,0.4619601698409691,0.00012180502664487555,0.017494051928132744,0.6056936477999649,0.037121455750059054,9.617463950443389e-07,0.012552362410515983,0.049852927798162354,0.33866005920967945,0.7419354838709676,0.42160844060898406,0.3835082936500912,0.027150554207455872,0.447965,0.08222939354365214,0.0007836028136911891,0.5556150646686799,0.9999122935678546,0.28791303056797374,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.6666666666666666,0.01261931608275054,0.04166666666666667,0.1388888888888889
1934,0.42280285035629456,0.3076923076923077,0.06463803630838703,0,0.015873526831657537,0.32543648075911424,0.6656737745136667,0.2055122556833426,0.3030833178236863,0.37283952995569253,0.014239124719980288,0.4096046601158192,0.5134395127603957,0.3890818539346492,0.40589427086372654,0.06402745995112415,0.3343272824317921,0.061000942406987085,1.0009342540412988e-05,0.45880124438656367,2.572146892655367e-06,0.1310178717890768,1.0025e-07,0.028185654022021354,0.25087311258209183,0.0002617758816530503,0.42219647971168384,0.48826257891560043,0.044464917950548445,0.42552859984052627,0.968528934770223,0.11580673738106946,0.26737247632013444,0.28673498762101607,6.606925207756233e-08,5.913141216301924e-07,0.7011028499055362,2.331483770139383e-06,8.904411764705882e-08,0.47289099347598923,0.05001803340926348,3.51595617924732e-06,3.468497350009138e-06,0.5118709349067376,0.07046540969673787,0.46156353991374216,0.0001065248543101998,0.017448627777595357,0.5990142132177091,0.03364828290819884,1.1089150711971783e-06,0.007650058947966121,0.049705097492191534,0.5778221135281245,0.6652531677520319,0.42160431707868556,0.32639983005540907,0.005580670488330261,0.31299,0.1495040635489407,0.0009006717028775948,0.5260076348925988,0.9999102554669697,0.4368102410135436,0.8613604219264273,0.6473589413710715,0.7413161245225554,0.6357557054329162,0.17542937402414993,1.0,0.2816901408450705,0.04834859483719389,0.03359002722940775,0.06172839506172839,0.49655535687057295,1.0,0.6101694915254239,0.07568418503269547,0.09947731590396787,0.09986158008431034,0.0370370370370372,0.19999999999999996,0.7743055555555556,0.6944444444444444,0.007514320102169741,0.0625,0.40277777777777773
1945,0.4251781472684086,0.23076923076923078,0.0636496153809666,0,0.013615573057449443,0.38939344311109786,0.6289525250455732,0.16188769846244933,0.37738959346999545,0.31843575418994413,0.013258991300188344,0.40960486242937855,0.5335421888053468,0.295332818759878,0.46087088276877375,0.0640276162512219,0.37104876339493503,0.052406456151528426,1.7972970858601925e-06,0.45880239421078295,1.7924293785310734e-06,0.12790947213539344,1.0014285714285713e-07,0.02120096265477664,0.17511552144456027,0.00022453122163730644,0.5246001866332013,0.6388017335602695,0.05063719768081268,0.3633889046733083,0.9686009661403556,0.17458691393292278,0.01627320916490456,0.3484634022600486,9.00027700831025e-09,9.284615683984723e-07,0.9807706063780997,1.974633195422999e-06,4.958921568627451e-07,0.4839620421189385,0.002768128321943812,4.3613784596537665e-06,3.4635108154799466e-06,0.4700742635605009,0.05047173433284117,0.4623525871772297,0.00013064023933073967,0.01749544515636839,0.5855521637404159,0.03680498834591708,9.513849491588341e-07,0.01353341365305909,0.05875686084240532,0.47541511133994074,0.6189610782977434,0.42160523464978394,0.4552921807785587,0.003058155789135524,0.5378075,0.13904568659406605,0.0023025113788137175,0.4997075190397509,0.9999094276991426,0.40222537488246257,0.8498142836371326,0.7988935857379159,0.6934318596000699,0.4957741220975089,0.0,0.7811277428134034,0.3380281690140845,0.0414432663634447,0.09306690114212236,0.0,0.8052840964222843,1.0,0.7457627118644066,0.0,0.07619769467767813,0.07655565109792162,0.28400000000000025,0.3999999999999999,0.8958333333333334,0.6944444444444444,0.004003748044402441,0.020833333333333332,0.4444444444444444
1973,0.4323040380047506,0.23076923076923078,0.06517856817072254,0,0.019127840778213383,0.2719927741218275,0.7596675649976622,0.011168656880922147,0.26623860040945463,0.43281898157066717,0.01073146870016216,0.4096051099717514,0.4948326461314577,0.33236667034219136,0.727420429800395,0.0640274242228739,0.24033289939995317,0.09349075512019007,7.345617676774241e-08,0.45880573032410377,4.1564971751412426e-08,0.025681014485075326,1.3024285714285714e-06,0.0037484555046724873,0.007783796176438692,9.7462851140317e-05,0.5059046883547318,0.7282312573749722,0.04200693151451421,0.39610847867728594,0.9686347427112334,0.10607023829036615,0.07737884888335314,0.32514213445842066,2.519252077562327e-09,1.2967436315552596e-05,0.923966051915155,4.404698850620886e-08,1.2133333333333333e-05,0.4592216374984702,0.019440964312832196,1.279011305637435e-05,4.4517087872110796e-07,0.07456277597656219,0.005142721554447307,0.4613535455973966,0.0006072898444136824,0.017472834350993473,0.6192328880765815,0.031205023635447762,1.6972283300218326e-06,0.009204681910190183,0.09903114291779119,0.49411121122409574,0.5020243323741733,0.421608918701638,0.21504275168616901,0.0001293428315521154,0.21082499999999998,0.42993750876927894,0.0009580091534311606,0.528638748029552,0.9999095936373626,0.28791303056797374,0.7751179728497217,0.7192611652269805,0.6768230271862596,0.7082874990667232,0.14499028411299064,0.6522792992005442,0.08450704225352057,0.03309964155546852,0.1474803343166175,0.14814814814814814,0.5273977349911978,0.25,0.847457627118644,0.7500908210220392,0.06242678977468476,0.06434953125983095,0.26548148148148165,0.32499999999999996,0.7447916666666667,0.5833333333333333,0.006152093084814632,0.2916666666666667,0.40277777777777773
1985,0.43705463182897863,0.5384615384615385,0.07192715262234943,0,0.030332796634002734,0.306436788454476,0.6657052948994763,0.14263847230844148,0.30620651759680234,0.5970204841713221,0.019729985227123947,0.4096046665254237,0.506078367962918,0.40821295990002576,0.7636722329206503,0.0640275465835777,0.3342957618472744,0.06100757907591022,7.387112272733876e-07,0.4588015814108651,5.98502824858757e-07,0.002571387566803767,7.697142857142858e-08,0.0005676880840575114,0.09482740244294183,0.0004362838566679644,0.45144640731087293,0.4886323471035732,0.043682529882207666,0.1750451383478907,0.9686400533553247,0.10110344908328846,0.26690901717695453,0.39177583842653546,1.1666204986149586e-08,1.1928205512813292e-06,0.7016182986404776,5.714148046036911e-07,1.2064705882352942e-06,0.46338391873699675,0.049937357630979506,9.084199988564127e-08,4.136054703259644e-06,0.21305439957480735,0.048909700990851165,0.4620971447994561,0.00027759194922257965,0.017480408111534364,0.6636114405708619,0.032809558909325826,1.1075295290148142e-06,0.00871452538268934,0.04974679321951664,0.5485712446904363,0.5088596092685143,0.4216048470003015,0.3267538812866222,0.0005623662369798951,0.483041,0.4233645969369584,0.0007319487617958293,0.5058420222969252,0.999909513575526,0.47321796796383975,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.6944444444444444,0.008639462674793532,0.10416666666666667,0.5416666666666666
2003,0.4441805225653207,0.23076923076923078,0.06545470865500465,0,0.038927824702291856,0.2833179485652463,0.3564062557459037,0.0789308191275072,0.2410554536350181,0.6405959031657356,0.02235467067207823,0.40960466302542375,0.49231169321152346,0.294935953982431,0.7025120318925776,0.0640273715694526,0.6435967508581479,0.017747116367352902,5.485597121217025e-07,0.4588006374015243,2.81319209039548e-07,0.03734673443670903,6.527428571428571e-07,0.011083722715626007,0.05690382406168095,0.0006045237596742184,0.5506580429256362,0.34987139679933005,0.04122600258545009,0.24616667735933795,0.968634100994392,0.04639364350887052,0.025355560061408343,0.32014169943114507,6.53628808864266e-08,1.779102621467219e-06,0.9481711037335319,3.2787457471608065e-07,1.624705882352941e-06,0.46080999406908113,0.0025775436598329537,2.6141681865803864e-06,3.399802069648036e-06,0.0849812560955397,0.01470556347096087,0.46142679787364455,0.0013354970068990635,0.017506701458501285,0.6449164900546362,0.03278215260445274,3.224451839086889e-07,0.0037332358532078634,0.019243336264669317,0.4493564165272235,0.5181483164218283,0.42160373164757314,0.34347395068066355,0.0012906703534461353,0.249745,0.4082652477523664,0.0007773568193869717,0.5217710291911193,0.9999098234333637,0.28791303056797374,0.8498142836371326,0.7988935857379159,0.6934318596000699,0.4957741220975089,0.0,0.7811277428134034,0.3380281690140845,0.0414432663634447,0.09306690114212236,0.0,0.8052840964222843,1.0,0.7457627118644066,0.0,0.07619769467767813,0.07655565109792162,0.28400000000000025,0.3999999999999999,0.8958333333333334,0.5833333333333333,0.003901864572958626,0.04166666666666667,0.48611111111111105
2004,0.4441805225653207,0.3076923076923077,0.0668494224329115,0,0.03368291073642177,0.41839621236935354,0.44603972619291526,0.09426524598161194,0.37805429262715695,0.6285044628523727,0.023179137358881916,0.40960523632768364,0.5259667987172232,0.4173833939794906,0.774227332897206,0.06402748868768328,0.5539627153512602,0.025597963869974386,4.7366072222264557e-07,0.45880370692088585,3.3005649717514124e-07,0.05804760311202109,3.592928571428571e-07,0.013621918649584668,0.0618381436184319,0.0008772781669320152,0.6104192811403932,0.4465222758144416,0.04560340835640622,0.2861267173193778,0.9686353686205845,0.2039068536773831,0.020193783854242104,0.4193786626468667,1.654404432132964e-08,1.951314165481476e-06,0.9667167388294895,4.4369066667131777e-07,1.8816666666666667e-06,0.47695508505690865,0.0023659832953682614,3.401259246199828e-06,6.364978051799821e-06,0.06990744921942262,0.020241381521887397,0.47134546589250087,0.0014088620727443612,0.01813795966941824,0.6484066030215239,0.041147023584221024,4.650475949561721e-07,0.006348634312448064,0.028295478666949696,0.38959325524520527,0.5490938462315109,0.42160662345492916,0.42443661597833215,0.001821810721023189,0.9022749999999999,0.36033371828219274,0.0010733919451559463,0.4901240195240538,0.9999082584640682,0.28791303056797374,0.8613604219264273,0.6473589413710715,0.7413161245225554,0.6357557054329162,0.17542937402414993,1.0,0.2816901408450705,0.04834859483719389,0.03359002722940775,0.06172839506172839,0.49655535687057295,1.0,0.6101694915254239,0.07568418503269547,0.09947731590396787,0.09986158008431034,0.0370370370370372,0.19999999999999996,0.7743055555555556,0.5833333333333333,0.0064925916541620655,0.0625,0.5
2005,0.4441805225653207,0.38461538461538464,0.059585190871893144,0,0.027258324831149816,0.43983563112288954,0.5883122409418291,0.1273757289990659,0.4389230101122898,0.5803827136710974,0.019648028238563906,0.40960512014124295,0.5454092219796804,0.41999301650310583,0.8382745738800691,0.06402753285679375,0.41169981056128707,0.044545321812076086,6.019435505055887e-07,0.45880390759321515,4.6463276836158194e-07,0.04160024572117219,2.7837142857142856e-07,0.0073818027591026425,0.07733971416360819,0.0012096818606412727,0.604466325578402,0.5960717567795366,0.04921966196204791,0.3253535455370318,0.9686398017807978,0.20163556325660897,0.01715088491730151,0.4735059931746705,1.0370914127423823e-07,1.6241987703187167e-06,0.9783721918563308,6.152079080524261e-07,1.4805882352941176e-06,0.47790214925204527,0.0026512908124525438,1.798735762078563e-06,7.147216733735401e-06,0.06849990590634326,0.03608661962994791,0.46299120705218927,0.0010861604656398135,0.018251719516764617,0.6499394010097671,0.03973288102020894,8.095174778776483e-07,0.00802062909375742,0.04982639415350093,0.3955464023683872,0.5858953001161088,0.4216067201788765,0.4963621235992849,0.002865758122267535,0.63459,0.3511381174921482,0.0012686447343738024,0.458129641236017,0.9999075684498833,0.40724030419505436,0.9546085416308672,0.8684065429149055,0.6379334448411015,0.6778751151041538,0.16747871027565847,0.5023388331348868,0.056338028169013565,0.05329979818669234,0.11211566825504878,0.3292181069958846,0.16679419470204185,0.5,0.47457627118644075,0.17340760474691197,0.13988443858215788,0.13333403242381664,0.0370370370370372,0.0,0.47916666666666674,0.5833333333333333,0.007975300393594313,0.08333333333333333,0.5138888888888888
2032,0.4513064133016627,0.5384615384615385,0.06541041233524797,0,0.02728916592760476,0.41354256617931695,0.31658550167320715,0.059141771993804194,0.3969937872785444,0.5014833365440186,0.03545387161721241,0.40960562771186443,0.517894197860242,0.3977285257470504,0.454390399466,0.06403187927663734,0.6834177559655333,0.014889366729051355,7.938374898996996e-07,0.4588062393184326,4.3454802259887e-06,0.06937465168822651,1.7060000000000002e-08,0.022260570178564122,0.06484381671706087,7.113228495989041e-05,0.6779611931653634,0.3218886453977455,0.04412593939627811,0.6564902986921335,0.9686380690107941,0.1830593735609307,0.007731946818063321,0.4633042599794887,5.80443213296399e-08,3.4587821628056043e-06,0.9823064332209865,7.066656183982124e-06,1.1227450980392157e-06,0.4892480912796664,0.0007423595292331056,6.490341211377756e-06,5.854979810414447e-06,0.5420881074854903,0.010406896911704934,0.46429784578350847,0.00020907717786122816,0.017497627062261652,0.6222822811145029,0.04480546646213917,2.7030060508024113e-07,0.005107741055326197,0.01671164751190224,0.32204916977732007,0.7295673683679135,0.42161062305295954,0.3781178636548709,0.012147922156802944,0.744185,0.014193819951863406,0.0012877865021495081,0.5293265720851614,0.9999102726230774,0.39841468846401296,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.11111111111111112,0.0054627948873546325,0.0,0.1388888888888889
2041,0.45368171021377673,0.23076923076923078,0.0691117456763654,0,0.0255948331911109,0.42023245888296656,0.8182324418317547,0.1413598719391906,0.40250635895527015,0.5606755281577088,0.015139878415003385,0.4096050030225989,0.5951895868704018,0.3876300216855957,0.8526073963506586,0.06402758284457478,0.18176765336603073,0.12806116354079558,9.388879949503342e-07,0.4588030331802202,4.171468926553672e-07,0.0831495230769334,1.5683571428571428e-07,0.01366198925056334,0.08442286233991533,0.0008928270896082598,0.5669530520964057,0.6446853979630124,0.0622099809950124,0.24754144937631184,0.9686424386047164,0.11433937449754529,0.2693566607768734,0.39858404171948575,4.657617728531856e-08,1.2252564497630766e-06,0.7538784887463866,5.044952643731045e-07,9.492843137254902e-07,0.47538574508345655,0.08606397114654518,3.2454134410971545e-06,5.100568618728901e-06,0.1030900782404841,0.0827789413735274,0.46306389096298933,0.00033891851437031355,0.017908353201156687,0.6852741213146416,0.03650901163700733,2.324818697668284e-06,0.012406939464856846,0.11191133214058283,0.4330608829965246,0.5483366146700994,0.4216060117073661,0.4791198286392041,0.0014384481358702711,0.643095,0.4752139704057074,0.0008376443491816273,0.5063415190017664,0.9999095232877361,0.3764001385704152,0.8498142836371326,0.7988935857379159,0.6934318596000699,0.4957741220975089,0.0,0.7811277428134034,0.3380281690140845,0.0414432663634447,0.09306690114212236,0.0,0.8052840964222843,1.0,0.7457627118644066,0.0,0.07619769467767813,0.07655565109792162,0.28400000000000025,0.3999999999999999,0.8958333333333334,0.5833333333333333,0.012513807298446025,0.04166666666666667,0.25
2045,0.45368171021377673,0.5384615384615385,0.06582221485977333,0,0.036753527402217816,0.3379408232339775,0.5486385820029103,0.13308554277616672,0.34463321900507826,0.7018300905413215,0.022703116736647967,0.4096047756158192,0.5106395019807584,0.3971036865512552,0.9393414477583978,0.06402746227028348,0.4513632127460838,0.038147572970174806,7.534587020208755e-07,0.45880226436398164,3.7019774011299433e-07,0.08848778871734755,2.488928571428571e-07,0.018691101162514195,0.0723091115599928,0.0018886297200317052,0.544846671171606,0.49774604538360734,0.046751907734161706,0.2959334243737912,0.9686357715434231,0.10655942429422187,0.09342032847666774,0.45665463285019403,3.268421052631579e-08,1.4969551764723368e-06,0.8739464859019511,4.2594354023435013e-07,1.1829411764705882e-06,0.4654305564708209,0.013260250569476084,3.669963282825186e-06,2.6188875210775137e-06,0.045785880276309344,0.03462122502115189,0.4616912103955155,0.0017772925353971905,0.01796859344403258,0.6730376621104003,0.03494688071854038,7.177102480549192e-07,0.016844184776314042,0.03827667768444674,0.4551679752863946,0.5719117572820435,0.4216051085318059,0.4350847067570678,0.0024085358856695506,0.36311499999999997,0.5298910990469818,0.0008479879151076284,0.4826125766812908,0.9999085937270026,0.37913855391873835,0.5101887499504315,0.3399816210255468,0.6326664503083107,0.4917199671486524,0.5405101352042382,0.33972614390202405,0.4507042253521125,0.07671164794120305,0.2596153846153846,0.016460905349794275,0.12411943277747745,0.5,0.4067796610169492,0.4518951319932185,0.2405823350493646,0.21027243556133474,0.11111111111111116,0.0,0.7430555555555556,0.5833333333333333,0.009241483385236931,0.12499999999999999,0.3055555555555555
2072,0.4608076009501188,0.3076923076923077,0.07351583611675255,0,0.04345182803852747,0.4500789089718012,0.39539697299228277,0.13218145235488865,0.45848289064369463,0.6908816541449945,0.04193311278827984,0.40960513059322035,0.529924273048212,0.6120759363399125,0.7819261061099798,0.06402805268817204,0.6046057878097292,0.02089123826968768,5.01009207071155e-07,0.45880410018219614,8.947457627118645e-07,0.037076803290946876,7.009714285714286e-08,0.011027892129325178,0.08587830374600584,0.0004194384131446904,0.5679505743797664,0.34906660721374233,0.05065818034479099,0.36503863109367707,0.9686359753591495,0.1066445001209794,0.08016539698172234,0.5901546191597854,5.2011080332409974e-08,1.9553846784332367e-06,0.851634919232339,1.0846102069079214e-06,1.7790196078431373e-06,0.48059271532530623,0.00864701974183751,1.5434732676345586e-06,3.818607522043028e-06,0.20536201170100166,0.026131073043091528,0.46197899276727106,0.0005119763236734066,0.01770423298949647,0.65554172904798,0.04475850861889868,3.80656027857313e-07,0.015031934362135468,0.02041043757770568,0.4320633286137212,0.6096723711444293,0.42160708911164707,0.46218732850643496,0.0026630095778811167,0.453064,0.20669595156120152,0.0009294401072628301,0.530378136098608,0.9999103601352015,0.4501146505221135,0.8613604219264273,0.6473589413710715,0.7413161245225554,0.6357557054329162,0.17542937402414993,1.0,0.2816901408450705,0.04834859483719389,0.03359002722940775,0.06172839506172839,0.49655535687057295,1.0,0.6101694915254239,0.07568418503269547,0.09947731590396787,0.09986158008431034,0.0370370370370372,0.19999999999999996,0.7743055555555556,0.7777777777777777,0.01527255168805521,0.16666666666666666,0.4444444444444444
2073,0.4608076009501188,0.38461538461538464,0.07474912739169112,0,0.03510738387893482,0.4724612651242196,0.46309225491586686,0.133381054531989,0.4835907934735405,0.6469402170423169,0.031139532030749848,0.40960519494350284,0.5406580968550408,0.5759363399125226,0.8003847339060319,0.0640276786168133,0.536910079127174,0.02737094997278966,5.715900151520262e-07,0.4588044671405476,6.971468926553673e-07,0.049027543707049925,1.7139999999999999e-07,0.011593575006739574,0.08471395062113343,0.0004681652110215363,0.6172732245712262,0.4431073578431639,0.05299569734798422,0.3924424199653558,0.9686372698917085,0.1652519883547584,0.04826057990325291,0.5545806997796955,3.493628808864266e-08,1.8192308278893016e-06,0.9232822933892121,9.539665287456323e-07,1.5593137254901961e-06,0.4827090178209993,0.005823367501898254,2.0250862601324866e-06,4.688535556773942e-06,0.1856400385351807,0.029495858026118347,0.46273077308845323,0.0005060792030418463,0.01777400180874168,0.6530477727440648,0.04416484764314316,4.986198844444968e-07,0.014831885538411478,0.02894024623222246,0.3827390912601364,0.6251703771013175,0.4216074457340971,0.5264299244100622,0.0036023078530281177,0.6004700000000001,0.2371320950212082,0.0010279450296072717,0.530378136098608,0.9999103601352015,0.43207575182698493,0.9546085416308672,0.8684065429149055,0.6379334448411015,0.6778751151041538,0.16747871027565847,0.5023388331348868,0.056338028169013565,0.05329979818669234,0.11211566825504878,0.3292181069958846,0.16679419470204185,0.5,0.47457627118644075,0.17340760474691197,0.13988443858215788,0.13333403242381664,0.0370370370370372,0.0,0.47916666666666674,0.7777777777777777,0.015062309919330776,0.18749999999999997,0.4583333333333333
2077,0.4608076009501188,0.6923076923076923,0.08921293394156243,0,0.023819542576422787,0.3046581107504789,0.6791644996401422,0.0731171373570233,0.33429936277507466,0.5278173762280871,0.021332012399731547,0.4096047959322034,0.5061026221467648,0.5079023780644687,0.8163658309607393,0.06402743515395894,0.3208364722582082,0.0646046536322489,3.133829444447246e-07,0.45880334252867666,3.5073446327683616e-07,0.14998011563112584,5.800428571428572e-07,0.024014287694199738,0.04555362023479975,0.00027671851760226684,0.599890594330212,0.6618252410290432,0.046963663814310656,0.4676882750277245,0.968637849723907,0.10086949055970529,0.05483156156765055,0.5676262321764357,4.5941828254847655e-09,3.424487289904943e-06,0.9398923658886547,4.5909296552205396e-07,2.844019607843137e-06,0.4627873436073167,0.010648253606681854,1.1345781306887408e-05,2.3134747811214445e-06,0.172157901277633,0.02602389190264002,0.46145733358594015,0.0003339111959642254,0.017494843674575027,0.6450337993298464,0.032689688342217374,1.177168083919719e-06,0.02257104372262662,0.06954468265760985,0.4001222808598275,0.6362764400020192,0.4216064689478445,0.3666997114482466,0.0022500563485229703,0.264855,0.27010458376954877,0.0009687288812808387,0.4623117391221774,0.9999057783362243,0.4784391032514558,0.7562290986477733,0.6215952949825401,0.6792595551339342,0.3738209601552973,0.35294919784273215,0.23286273175710148,0.6478873239436616,0.18389861140395797,0.1860983473262234,0.3631687242798354,0.5339959246475652,0.625,0.0847457627118644,0.6609499878905303,0.350705279010936,0.3662255405717162,0.25466666666666704,0.2124999999999999,0.5243055555555556,0.7777777777777777,0.023195795909393396,0.2708333333333333,0.5138888888888888
2083,0.46318289786223277,0.07692307692307693,0.06326976166828552,0,0.04176713314467577,0.28399984118949073,0.5143023750610707,0.10635928402806145,0.2527416624569053,0.7334103897771784,0.0351806816553456,0.40960462874858755,0.4942372059180209,0.3325973095159334,0.9286327818268002,0.06402738429178885,0.48569963614738604,0.033395718021210795,3.8118597474781547e-07,0.45880085660396724,6.709604519774011e-07,0.029357778476729924,2.674357142857143e-07,0.0071081825884030895,0.058439128150054385,0.0010044771222625184,0.37343630337548667,0.4328734794642711,0.041956524884957117,0.23049427636583608,0.968633948300762,0.07901456435713115,0.13246965790921997,0.6108752378774602,5.831024930747923e-08,2.5243270044702873e-06,0.8097152619110736,5.608171034541548e-07,2.338137254901961e-06,0.4600138388108037,0.017559794988610482,1.520394393323178e-06,2.98516212013062e-06,0.06888350237611417,0.025839399775633324,0.46134442946139015,0.0012620795997463853,0.017533332371780806,0.6751699688255461,0.03216953773560742,6.062644638212913e-07,0.009683765624569775,0.031133441489523003,0.6265864332603938,0.5245595436417789,0.4216037534544267,0.21634654534511147,0.0004621030759327321,0.2057,0.3216409614367587,0.0010246083136887351,0.4372875239777411,0.9999060523866771,0.28791303056797374,0.9903374618323133,0.8478956074251058,0.86206156227376,0.9888255643214456,0.6929643341719678,0.5183279469297499,0.563380281690141,0.008106418868038201,0.5689149837379925,0.21810699588477356,0.7442647038438615,0.5,0.9491525423728815,0.6275127149430855,0.023978502032660373,0.022923176946792218,0.18518518518518512,0.3999999999999999,0.7118055555555556,0.5555555555555555,0.005126485637383996,0.22916666666666666,0.5
2084,0.46318289786223277,0.15384615384615385,0.06344759643206645,0,0.032854056269194964,0.3039464411557435,0.6023283058317966,0.11957100020049227,0.24270302127923565,0.6527579785526232,0.028332891762137106,0.4096046861638418,0.5023917320182176,0.3058468408865366,0.886576185605956,0.06402737452272728,0.397673150450902,0.047090484344098016,4.879789040408403e-07,0.4588006488003285,7.372033898305085e-07,0.0245979367200918,2.1437142857142857e-07,0.004945376092064711,0.06873917502392567,0.0011366476287546525,0.37884029990024776,0.5247935007803196,0.04226004997250547,0.24277557305080233,0.9686362649389191,0.125607823854013,0.13139790864061643,0.5959162197726082,1.414792243767313e-08,2.1863782756248892e-06,0.8380754616947954,6.215757241444469e-07,1.8264705882352941e-06,0.4622771904389822,0.02097190584662111,1.1304628630622176e-06,4.435881255581877e-06,0.06843648462334115,0.03497615273215524,0.4632447760528691,0.0010524701107890954,0.01762611093840673,0.6691042367443759,0.0329154844199568,8.565054301491238e-07,0.0042396325066198825,0.045414228098371597,0.6211803320890719,0.5372810338734918,0.4216035358004221,0.22453309493883766,0.0006513720877315908,0.66264,0.3262603477491285,0.0009592678133599251,0.4510265322013941,0.9999070938295143,0.28791303056797374,0.8751140073757815,0.6942547325859217,0.8356417105624485,0.8895497872128619,0.5966781893677514,0.5216873617962239,0.21126760563380298,0.022331244917015547,0.15172334732622342,0.20576131687242794,0.46165148805810846,0.0,0.9152542372881354,0.8957071930249454,0.046126133220462426,0.046968394119250856,0.2592592592592591,0.34999999999999987,0.7048611111111112,0.5555555555555555,0.004169792493701668,0.24999999999999997,0.5138888888888888
2085,0.46318289786223277,0.23076923076923078,0.06429775008264511,0,0.03195773690347296,0.30398415865169875,0.6039673658938919,0.16367247243325717,0.290772203167513,0.6531111539202465,0.026144794803411472,0.4096046414322034,0.5024644945697577,0.31348733781747345,0.9202890316028497,0.06402741586510263,0.39603408005598056,0.047399089449023754,7.152011262632656e-07,0.4588012536759989,8.338418079096044e-07,0.04655960180293887,2.0041428571428572e-07,0.008778070394878303,0.09072231129755835,0.001342412016419894,0.4165144640731087,0.560019358452194,0.042311541912268345,0.24570842002034654,0.9686388587126513,0.10370353025655435,0.08676099991310142,0.5870782415848652,1.3344321329639891e-08,1.5646795376303723e-06,0.8933652280387281,7.484492873641676e-07,1.2461764705882354e-06,0.46209832145580526,0.013900911161731208,1.5641428089134321e-06,4.87101768614591e-06,0.07934392237578662,0.04805752307086788,0.4622068549330777,0.0009024424767335157,0.017596042986308003,0.6694257030455043,0.03291113014721995,8.604813338028642e-07,0.004469208832000548,0.04859447493707736,0.5835049555927403,0.5546973597859558,0.42160411144608584,0.291791322204323,0.0012097054386197735,0.508076,0.3708676459477837,0.0010093016573738283,0.5308450040833381,0.9999103741750957,0.28791303056797374,0.8000211491943479,0.7458040801323287,0.6823601368050528,0.6374505363231379,0.09665978031868108,0.6952287804048307,0.16901408450704203,0.03588210488267718,0.12934275962483927,0.09876543209876543,0.6200219015539015,0.5,0.8135593220338984,0.500030273674013,0.06701873197428908,0.06841823787252785,0.27155555555555555,0.34999999999999987,0.795138888888889,0.5555555555555555,0.004358847167577895,0.2708333333333333,0.5277777777777778
